intent_and_text
"transaction charged twice,I had a duplicate card and bought something and it showed up twice. I canceled my card, how do I get my money back?"
"transaction charged twice,There is a transaction showing up several times."
"transaction charged twice,Transaction showing up many times."
"transaction charged twice,Looks like my card payment was made twice by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?"
"transaction charged twice,Please tell me why the same transaction is showing up on my account more than once."
"transaction charged twice,I have duplicate charges for the same transaction"
"transaction charged twice,I got double charged!"
"transaction charged twice,Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once, second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?"
"transaction charged twice,There are two of the same charges on my account."
"transaction charged twice,Hello, I just checked my card transactions and saw that I was charged twice for a restaurant visit I did earlier this week. Is it possible to remove one of them and get my false paid money pack?"
"transaction charged twice,I'm really concerned because I only made one transaction, but it's appearing multiple times."
"transaction charged twice,Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?"
"transaction charged twice,I was charged twice for an in-store purchase that I thought was declined.  My App says that it's still pending for one of the payments. Please make sure one of the charges is removed."
"transaction charged twice,Good day, in reviewing my credit card activity over the last several days, I see a repeated charge for a restaurant that I went to. The charge was put through twice, so I would like one of the charges corrected and the amount that was withdrawn to be reinstated please."
"transaction charged twice,Why do I have duplicate transactions for one purchase?"
"transaction charged twice,I have a payment that shows twice"
"transaction charged twice,I have been overcharged."
"transaction charged twice,I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back."
"transaction charged twice,Why was I double charged?"
"transaction charged twice,There's a duplicate charge on my account?"
"transaction charged twice,Why does the same transaction appear multiple times?"
"transaction charged twice,Why did I get charged twice for the same thing"
"transaction charged twice,I have been charged two times for one transaction."
"transaction charged twice,Duplicate transactions appear on my account"
"transaction charged twice,I made a payment and it is showing up twice"
"transaction charged twice,I was charged several times for something"
"transaction charged twice,My card is showing the same transaction over and over again."
"transaction charged twice,A transaction is showing more than once."
"transaction charged twice,I was charged multiple times at the same location at the same time"
"transaction charged twice,Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?"
"transaction charged twice,Hi, I was at a restaurant later the week and when I went to look at my account I noticed that I got charged twice. I would like to get my money back from one of those transactions."
"transaction charged twice,I was charged twice."
"transaction charged twice,I was charged twice for the same purchase!"
"transaction charged twice,I was charged multiple times for one transaction."
"transaction charged twice,I got charged twice with a duplicate card. How do I resolve this?"
"transaction charged twice,I was charged more than once for a card payment I made."
"transaction charged twice,there were two of the same charge to my account"
"transaction charged twice,I was charged more than once in a single transaction"
"transaction charged twice,You charged me more than once for the same transaction!"
"transaction charged twice,Why do I have a transaction showing up more than once?"
"transaction charged twice,Why was I charged twice for my item!"
"transaction charged twice,My account is showing a double charge."
"transaction charged twice,Why did my card get charged twice for a transaction?"
"transaction charged twice,Why am I being charged again?"
"transaction charged twice,I was charged twice, when I didn't purchase anything twice."
"transaction charged twice,One of my payments was doubled"
"transaction charged twice,I think I was double charged"
"transaction charged twice,I should only have one charge, but it shows two."
"transaction charged twice,My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card."
"transaction charged twice,What do I do if I have been charged twice?"
"transaction charged twice,I was charged two times for the same thing."
"transaction charged twice,Hi, I was looking over my card receipts for the past week and I realize I had a charge put through two times for the same single restaurant visit. Can one of the charges be removed so that I can get the money back that was mistakenly taken from my account?"
"transaction charged twice,Can you help me? I have a duplicate transaction on my account and I don't understand why."
"transaction charged twice,Why does a payment show up twice?"
"transaction charged twice,There is the same transaction showing more than once."
"transaction charged twice,Why am i being double charged for something?"
"transaction charged twice,I see a duplicate payment."
"transaction charged twice,Will the duplicated payment be refunded?"
"transaction charged twice,I have been charged twice on my statement."
"transaction charged twice,I am concerned that I am being doubled charged for several items purchased in the past week.  Please review my statement and correct."
"transaction charged twice,I went to the store and tried to make a purchase.  The first time, it was declined, but the second one went through.  But my App shows me that I've already been charged once and the second charge is still pending.  Can you make sure that I'm not charged twice?"
"transaction charged twice,Why was I charged twice?"
"transaction charged twice,I was charged multiple times for one purchase"
"transaction charged twice,Why have I been charged more than once for the same transaction?"
"transaction charged twice,Hi, I was just checking over my card transactions and notice I was charged twice for a restaurant visit this week. Can you please remove one of these false charges from my account?"
"transaction charged twice,Please delete the duplicate payment that was made to my account. One payment is still pending and I do not want to pay twice."
"transaction charged twice,A payment is showing twice. Why is that?"
"transaction charged twice,Hello, I was just went through my recent transaction on my bank account and I just noticed that I was charged twice at a place that ate at this past week. Can I get that second transaction removed from my account?"
"transaction charged twice,I received duplicate charges."
"transaction charged twice,Why am I getting double charged for multiple transactions?"
"transaction charged twice,After taking over my card transactions I noticed that was charged twice for a restaurant purchased from earlier this week. Can you please remove one of these transactions from my account since it is not accurate?"
"transaction charged twice,I made a payment and it appears it is showing twice"
"transaction charged twice,Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you remove one of them as it's wrong and clearly was declined?"
"transaction charged twice,I noticed that my card was charged more than once for one thing."
"transaction charged twice,I got double charged from something, what can I do?"
"transaction charged twice,Hi, I checked my transactions and saw that I was charged twice during a restaurant visit. I would like to get my money back."
"transaction charged twice,Why did I get charged more than once?"
"transaction charged twice,Why do I have a transaction showing multiple times?"
"transaction charged twice,Help, I was charged twice!"
"transaction charged twice,Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me."
"transaction charged twice,There is a duplicate payment on my card. Why?"
"transaction charged twice,To many charges on my card how do I go about fixing that?"
"transaction charged twice,There are two of the same charge on my statement."
"transaction charged twice,My statement shows different transaction times."
"transaction charged twice,I have a transaction showing up multiple times."
"transaction charged twice,My card is showing multiple charges for the same items on my recent statement. I was wondering what actions of needed to take to fix this issue"
"transaction charged twice,My card was declined but it shows as multiple charges?"
"transaction charged twice,It appears as though my card payment was duplicated. I paid at the store earlier today. The first time it was declined and the second time it worked. The app is still showing one of the payments to be pending. Please take one of these off because clearly the first was declined and is not correct."
"transaction charged twice,What do I do if a transaction shows up twice?"
"transaction charged twice,Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?"
"transaction charged twice,There is a payment that I was charged two times for."
"transaction charged twice,I got charged in double and want a refund"
"transaction charged twice,I have multiple of the same transaction"
"transaction charged twice,There is more than one charge on my account for a transaction."
"transaction charged twice,I need a transaction reversed from my account."
"transaction charged twice,It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?"
"transaction charged twice,I have been charged for one thing two times."
"transaction charged twice,How come there is a duplicate charge on my card?"
"transaction charged twice,Why was I charged twice for the same thing?"
"transaction charged twice,I have a duplicate payment on my account"
"transaction charged twice,Why does my statement show various transaction times?"
"transaction charged twice,Why are there multiple transactions showing for one purchase?"
"transaction charged twice,I was double-charged for a transaction"
"transaction charged twice,Why do I have two charges It should only be one charge?"
"transaction charged twice,My bill shows the same charge more than once"
"transaction charged twice,I went for a meal in Seattle and paid the bill but I think they charged me twice, the first time they swiped the card I got a notification to say the money had gone out the account but then I added a tip and I think they swiped it all again. Can you refund one of the charges?"
"transaction charged twice,A transaction posted twice to my account."
"transaction charged twice,I noticed a duplicate charge on my statement."
"transaction charged twice,Hey there, I just went through my most recent credit card payments and I notice the same charge for a restaurant was processed twice. There was only one meal at this place, so I would like one of the charges to be reversed and my money to be put back in the account."
"transaction charged twice,I was charged twice for the same thing."
"transaction charged twice,Is there a reason to why I was charged twice for a transaction?"
"transaction charged twice,There are duplicate transactions on my account"
"transaction charged twice,My transaction is showing several times."
"transaction charged twice,Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?"
"transaction charged twice,In reviewing my statement, I show I have two charges for the same purchase at the same time, which I have not made in duplicate? How do I get this solved?"
"transaction charged twice,Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?"
"transaction charged twice,Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?"
"transaction charged twice,I was charged twice for a few things this week when I only bought one. What do I do?"
"transaction charged twice,I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges."
"transaction charged twice,How do a reverse a duplicated charge?"
"transaction charged twice,The first payment I attempted for my card at the store earlier did not process so I had to make a second attempt. The second time it worked. It now appears I was charged twice. After looking at the app I see a pending charge. Please remove the pending amount because it is clearly not accurate and was declined."
"transaction charged twice,I've got a repeated tranasaction on my card."
"transaction charged twice,I got charged twice"
"transaction charged twice,I have a transaction showing up more than once."
"transaction charged twice,Can you explain the various transaction times shown on my statement?"
"transaction charged twice,I was charged too many times for one transaction."
"transaction charged twice,Who should I talk to or go to resolve a duplicate charge on my statement?"
"transaction charged twice,Why was I charged twice for the same transaction?"
"transaction charged twice,Looking at my statement I see that I was double charged for a payment I made."
"transaction charged twice,I have been charged twice for the same thing!"
"transaction charged twice,I think I was charged double for something I bought - how long should I wait before reporting this?"
"transaction charged twice,Why is there a payment showing twice?"
"transaction charged twice,A duplicated payment was made for something."
"transaction charged twice,Why is there are there two of the same transaction?"
"transaction charged twice,My account seems a bit off and getting weird charges."
"transaction charged twice,I have have multiple charges for one transaction."
"transaction charged twice,Hello. I just noticed I was charged two times for a restaurant I visited this week. Can you reverse the additional charge?"
"cash withdrawal charge,Why is there a charge when I took out money?"
"cash withdrawal charge,Why have I been charged a fee for cash withdrawal?"
"cash withdrawal charge,I made a cash withdrawl and there is a charge.  What is this?"
"cash withdrawal charge,I am inquiring about why there was an extra fee charged when I used an ATM."
"cash withdrawal charge,Why am I being charged extra when I withdrew money?"
"cash withdrawal charge,Why am I charged to get money from the ATM?"
"cash withdrawal charge,I saw I was charged extra for money I withdrew?"
"cash withdrawal charge,Is there an extra fee for using an ATM?"
"cash withdrawal charge,Why did they take more money out then I withdrawed?"
"cash withdrawal charge,I withdrew cash and was charged"
"cash withdrawal charge,why has a cash withdrawal charged me?"
"cash withdrawal charge,I was charged for getting cash."
"cash withdrawal charge,Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?"
"cash withdrawal charge,Why am I charged a fee for withdrawing cash?"
"cash withdrawal charge,Why was there a fee for my cash withdrawal?"
"cash withdrawal charge,I don't understand why I was charged extra for withdrawing money?"
"cash withdrawal charge,I made a transaction at an atm and was charged extra for it."
"cash withdrawal charge,I was charged extra when I made a cash withdraw, why?"
"cash withdrawal charge,Why was I charged for cash withdrawal?"
"cash withdrawal charge,Why was there a fee on my cash withdrawal?"
"cash withdrawal charge,Why was I charged for a cash withdrawal at the ATM?"
"cash withdrawal charge,Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?"
"cash withdrawal charge,WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!"
"cash withdrawal charge,Is the fee with my cash withdrawal a mistake?"
"cash withdrawal charge,Why did using an ATM cause me to have an extra fee charged?"
"cash withdrawal charge,Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?"
"cash withdrawal charge,Why was my account assessed a fee for an ATM transaction?"
"cash withdrawal charge,Why am I being charged for ATM fees?"
"cash withdrawal charge,Why have I been charged for pulling cash out of my own account?"
"cash withdrawal charge,Why was i charged for making a withdrawal? After i went grocery shopping i withdrew some money from my account and now there is another charge."
"cash withdrawal charge,Do you charge for making a withdrawal? I took some money out of my account earlier and I was charged for this."
"cash withdrawal charge,So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?"
"cash withdrawal charge,Why was I charged an extra fee when using an ATM?"
"cash withdrawal charge,When I got cash I was charged an extra fee!  Explain!"
"cash withdrawal charge,I am not supposed to be charged a cash withdrawal fee, but I was."
"cash withdrawal charge,I have a question about fee for cash withdraw."
"cash withdrawal charge,Could you explain your rules for ATM fees?"
"cash withdrawal charge,How do I avoid a fee to use an ATM?"
"cash withdrawal charge,How much can I withdrawal in one month without incurring fees?"
"cash withdrawal charge,Am I charged more for using the ATM?"
"cash withdrawal charge,I just pulled money out of the ATM and was charged a fee, WHy?"
"cash withdrawal charge,Why was I charged for withdrawing cash?"
"cash withdrawal charge,When I withdrew my money, why was there an extra charge?"
"cash withdrawal charge,I took out money and there is a fee.  Why?"
"cash withdrawal charge,Is there a cash withdrawal fee? Because I just got charged?"
"cash withdrawal charge,Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?"
"cash withdrawal charge,How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month."
"cash withdrawal charge,This is not right, I was told I could take out cash at the ATM for free?"
"cash withdrawal charge,How come I got to pay to get my money from the ATM?"
"cash withdrawal charge,I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?"
"cash withdrawal charge,Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before"
"cash withdrawal charge,What's up with the fee for getting cash?"
"cash withdrawal charge,I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?"
"cash withdrawal charge,Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there."
"cash withdrawal charge,When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?"
"cash withdrawal charge,I thought it was free to make a withdrawal. So how much does it cost now?"
"cash withdrawal charge,I just had a look at my statement. Why have I been changed for using the ATM?"
"cash withdrawal charge,Why are you charging me for ATM withdrawal? It has always been free before."
"cash withdrawal charge,Is there a reason I was charged an extra fee for using the ATM?"
"cash withdrawal charge,There was an extra fee when I was at the ATM.  Why?"
"cash withdrawal charge,I hate this ATM, it charged me an extra fee, Why did it charge?"
"cash withdrawal charge,Why is it I am charged an extra fee when I use the ATM?"
"cash withdrawal charge,What's up with the extra fee I got?"
"cash withdrawal charge,Tell me why there is a charge on my cash withdrawl."
"cash withdrawal charge,Why was I charged for getting cash?"
"cash withdrawal charge,Why am I being charged to make cash withdrawals? I thought they were supposed to be free!"
"cash withdrawal charge,I should not have been charged a fee for cash withdrawal."
"cash withdrawal charge,I got charged a fee that shouldn't be there from my cash"
"cash withdrawal charge,I was charged a fee for withdrawing cash."
"cash withdrawal charge,I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?"
"cash withdrawal charge,I got this stupid fee after taking cash out, why?"
"cash withdrawal charge,I was charged for a cash withdrawal, why?"
"cash withdrawal charge,I got cash and was charged a fee that shouldn't be there!"
"cash withdrawal charge,Please help!  There was an extra fee when I got cash."
"cash withdrawal charge,Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem."
"cash withdrawal charge,Can you tell me why I was charged to withdraw cash?"
"cash withdrawal charge,Why was I charged a fee when I withdrew money?"
"cash withdrawal charge,How come my cash withdrawal came with an unnecessary fee?!"
"cash withdrawal charge,A percentage fee was charged to my withdrawal."
"cash withdrawal charge,Will I be charged for a cash withdrawal?"
"cash withdrawal charge,Explain the extra ATM fees."
"cash withdrawal charge,I just took some cash out of a cash machine in Heathrow airport because I wanted to buy some new sunglasses for my holiday but you've added a fee to the withdrawal, what is this?"
"cash withdrawal charge,The bank charged me fees for withdrawing cash!"
"cash withdrawal charge,Why am I charged a fee for getting cash?"
"cash withdrawal charge,I used an ATM and wanted to know why I was charged an extra fee."
"cash withdrawal charge,Is there a fee for a cash withdrawal?"
"cash withdrawal charge,I was charged a fee when withdrawing cash, can you explain why?"
"cash withdrawal charge,I received a fee for obtaining cash, is this correct?"
"cash withdrawal charge,Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge."
"cash withdrawal charge,Why are you charging fees on cash withdrawals? I went to withdraw some money earlier today after buying groceries. There's a fee that wasn't there before."
"cash withdrawal charge,Is there a charge for cash withdrawals? I always thought it was free."
"cash withdrawal charge,Tell me why there is an extra charge when I used an ATM?"
"cash withdrawal charge,Why did you charge me extra for withdrawing money?"
"cash withdrawal charge,Is there always a charge when withdrawing money?"
"cash withdrawal charge,I have a fee for cash withdrawal"
"cash withdrawal charge,Make me understand why I am charged an extra fee when I use the ATM."
"cash withdrawal charge,Why am I being charge a fee when using an ATM?"
"cash withdrawal charge,I was under the impression ATM cash withdrawals were free. Why was I suddenly charged for my most recent ATM transaction?"
"cash withdrawal charge,I didn't realize that there were any fees for withdrawing money from my account--this has never happened to me before.  What exactly are the fees?"
"cash withdrawal charge,Are there ATM fees?"
"cash withdrawal charge,Do you charge for cash withdrawals?  I want to get my hands on my own money and you appear to be charging me for the pleasure! Why is this, you'd never get this with my high street bank!"
"cash withdrawal charge,Is there a fee when I get cash from an ATM? Is there a limit I can take out? If there is a fee, what is it?"
"cash withdrawal charge,Why was there a fee when I pulled cash?"
"cash withdrawal charge,The ATM charged me an extra fee, Why?"
"cash withdrawal charge,Why am I being charged for withdrawing cash but haven't in the past?"
"cash withdrawal charge,Why did I get a fee for getting cash?"
"cash withdrawal charge,I have been charged a fee for getting cash"
"cash withdrawal charge,Why did I get charged when getting cash?"
"cash withdrawal charge,I made a cash withdrawal and was charged a fee incorrectly can you help with this?"
"cash withdrawal charge,I got charged fees for withdrawing cash!"
"cash withdrawal charge,Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?"
"cash withdrawal charge,There was an unexpected fee for my cash withdrawal!"
"cash withdrawal charge,There was an extra fee on my account when I got cash."
"cash withdrawal charge,While getting cash, I was charged a fee."
"cash withdrawal charge,Why did I get charged for a withdrawal?"
"cash withdrawal charge,How come I got charged extra for withdrawing cash?"
"cash withdrawal charge,Why am I being charged for getting cash?"
"cash withdrawal charge,Why do I see extra charges for withdrawing my money?"
"cash withdrawal charge,Anytime I've made an ATM withdrawal before it has always been free. I now say that I have been charged for my most recent ATM withdrawal. What's going on here?"
"cash withdrawal charge,What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free."
"cash withdrawal charge,I saw a fee on my receipt from withdrawing money while shopping earlier.  Is there supposed to be a fee for this type of transaction?"
"cash withdrawal charge,Why was I charged an extra fee from the ATM?"
"cash withdrawal charge,extra fees on a cash withdrawal, not cool."
"cash withdrawal charge,Why am I being charged certain fees? I noticed a fee after I withdrew some money for groceries earlier today."
"cash withdrawal charge,Have you started charging for cash withdrawals? I always thought it was free until I noticed this fee. How much is the fee?"
"cash withdrawal charge,Can you tell me why I was charged extra when I withdrew money?"
"cash withdrawal charge,It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!"
"cash withdrawal charge,I believe i was charged for making a withdrawal after i went grocery shopping. Are you guys charging for this now?"
"cash withdrawal charge,Why was I charged when taking out money?"
"cash withdrawal charge,is there a charge on withdrawals?"
"cash withdrawal charge,Are there charges for cash withdrawals?"
"cash withdrawal charge,Do I get charged for withdrawals?"
"cash withdrawal charge,I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?"
"cash withdrawal charge,Why did I get charged for withdrawing cash?"
"cash withdrawal charge,When did you start charging to make a withdrawal? How much is it now? I always thought it was free."
"cash withdrawal charge,What was the extra charge for withdrawing money?"
"cash withdrawal charge,I was charged a fee with my cash withdrawal that I shouldn't have been charged."
"cash withdrawal charge,Why is there a fee for cash withdrawal?"
"cash withdrawal charge,Why did using an ATM cause me to be charged an additional fee?"
"cash withdrawal charge,Why did I get a fee from the ATM?"
"cash withdrawal charge,to cash withdrawals charge me?"
"cash withdrawal charge,Why was I charged a fee on a cash withdrawal?"
"cash withdrawal charge,i withdraw cash from the ATM and was charged a fee"
"cash withdrawal charge,Why did I get charged a fee, I thought it was free?"
"cash withdrawal charge,I have never been charged for making an ATM cash withdrawal before, but I am now being charged a fee to withdraw cash. What happened?"
"cash withdrawal charge,I withdrew cash and was charged. Why?"
"cash withdrawal charge,Why do I have a charge for an ATM withdrawal? I thought these were free?"
"cash withdrawal charge,I got a strange fee when I used the ATM."
"cash withdrawal charge,I used my card the other day to get cash from an ATM and was charged an extra fee. I don't understand why I am being charged a fee all of a sudden. I thought it was free to withdraw from an ATM?"
"cash withdrawal charge,Why was there a fee with my cash withdrawal?"
"cash withdrawal charge,what is this extra charge for a withdrawal?"
"cash withdrawal charge,Is there a charge for getting cash?"
"cash withdrawal charge,Hello, I have noticed a problem on my recent withdrawal at the banks atm machine.  I made a transaction and upon receiving my funds from the machine, a fee was assessed to my withdrawal.  Are these types of transactions free of charge?"
"cash withdrawal charge,I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud?"
"cash withdrawal charge,Why did you charge me for taking out cash?"
"cash withdrawal charge,The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?"
"cash withdrawal charge,Why am i being charged for withdrawing cash funds?"
"cash withdrawal charge,What is your policy on withdrawing cash from an ATM? There is a fee on my account that wasn't there before I paid for my groceries."
"cash withdrawal charge,What is the extra fee I was charged when using an ATM?"
"cash withdrawal charge,Why am I charged whenever I withdraw cash?"
"cash withdrawal charge,Why did you charge me extra when I withdrew cash?"
"cash withdrawal charge,I used an ATM and there was an extra charge."
"cash withdrawal charge,that fee should not be there, you charged my cash for an unnecessary thing."
"cash withdrawal charge,Why was there an extra charge with the withdrawal of my money?"
"cash withdrawal charge,Why did you charge a fee when I withdrew from an ATM?"
"cash withdrawal charge,Why is there now a charge for making cash withdrawals? I wanted some cash after I went to the grocery store, and there's a new fee!"
"cash withdrawal charge,Why am I being charged to withdrawal money?"
"cash withdrawal charge,Why was I charged a fee for my withdrawal?"
"cash withdrawal charge,Why did withdrawing money cost me extra?"
"cash withdrawal charge,Why was I charged a fee for withdrawing money off my card?"
"cash withdrawal charge,What is the fee for a cash withdrawal?"
"cash withdrawal charge,I withdrew money and got a fee, please explain"
"cash withdrawal charge,I used my card to get cash then I was charged a fee that I shouldn't have been charged."
"cash withdrawal charge,I noticed a different charge while I was taking my money out."
"cash withdrawal charge,Why was I charged a fee for withdrawing money?"
"cash withdrawal charge,Do cash withdrawals cost anything?"
"cash withdrawal charge,Why is there a fee for getting cash?"
